id,dialogue,scam_type,language,label,label_description
265,"Hello madam, naan oru matrimony site-la irundhu call pannuren. Premium plan auto-renew aayiruchu, 1800 rupees deduct. Naan member illaye. Madam, refund uh... panna OTP share pannunga. OTP share panna maatein. Idhu obvious fraud.",social_engineering,Tamil-English,2,scam
266,"Good evening sir, I'm from an insurance advisory firm. We've identified that your family is underinsured. How would you know that? Data analytics sir. You need a 1 crore term plan. We can set it up now. Can I verify your company? Sir, offer valid only today. Pay premium now. No legitimate insurance sale requires on-the-spot payment today. I'll take my time.",insurance_fraud,English,1,slightly_suspicious
267,"Hello, naan credit rating company-la irundhu call pannuren. Unga CIBIL score improve pannalam, just 2000 rupees. How? We remove negative entries sir. Only time and good financial behavior improves CIBIL. Nobody can remove legitimate entries for money. This is fraud.",bank_fraud,English,2,scam
268,"Sir, main aapki CIBIL score badhane ke liye call kar raha hoon. 3,000 mein guaranteed 100 points increase. Kaise? Hum entries remove karte hain. CIBIL score artificially koi nahi badhata. Yeh fraud hai.",bank_fraud,Hindi-English,2,scam
269,"Hello sir, naan CIBIL improvement service-la irundhu call pannuren. 2500 rupees-la unga score 750+ aagum. Eppadi? Negative entries remove pannuvom. CIBIL entries genuinely only clear aagum. Fraud dhaan idhu.",bank_fraud,Tamil-English,2,scam
270,"Hello, this is from the Prime Minister's scholarship scheme. Students from your area have been selected. My daughter is in college. Is she eligible? Yes madam. Just pay 3,500 registration for the application. Government scholarships don't have registration fees. This is fake.",govt_scheme,English,2,scam
271,"Namaste, main PM scholarship cell se bol raha hoon. Aapke bacche ka naam select hua hai. 3,000 registration bhejein. Government scholarship mein registration fee? Admin charge hai. PM Scholarship mein koi fee nahi hoti. Scam hai!!",govt_scheme,Hindi-English,2,scam
272,"Hello madam, naan government scholarship helpline-la irundhu pesuren. Unga daughter eligible. Enna fee? 2500 registration madam. Government scholarship-la fee illai. Fraud.",govt_scheme,Tamil-English,2,scam
273,"Hello, this is from the IT refund cell. We have a tax refund of 18,000 rupees for you. From which year? 2023-24 sir. To process, share your net banking username. The IT department processes refunds automatically to your registered account. They'd never ask for credentials.",tax_fraud,English,1,slightly_suspicious
274,"Namaste, Income Tax refund 22,000 rupees aapke liye pending hai. Account number aur OTP share karein. IT department khud process karti hai. OTP kyun? Naya system hai. Jhooth bol rahe ho. IT department aisa nahi karta. Fraud.",tax_fraud,Hindi-English,2,scam
275,"Hello sir, naan income tax-la irundhu pesuren. 15,000 rupees refund pending. OTP share pannunga. IT department automatic-aa process pannurathu. OTP yen kelkuringa? New system sir. Idhu false. Tax department ippadi work panna maatanga. Scam.",tax_fraud,Tamil-English,2,scam
276,"Hello sir, this is from the National Pension System helpline. Your NPS account statement for the year is ready. How do I access it? Sir, log in to enps.com.in using your PRAN number. The annual statement is available in the Downloads section. Thank you, I'll check today.",genuine_service,English,0,neutral
277,"Good morning, this is from Sundaram Mutual Fund. Your SIP of 5,000 per month has been successfully processed for February. Thank you for confirming. Current NAV is 42.67. Your portfolio value has grown by 12% this year. Good to hear. No changes needed for now.",genuine_service,English,0,neutral
278,"Namaste madam, main Zepto delivery partner bol raha hoon. Order deliver karne aaya hoon. Theek hai, main aati hoon. Madam, gate number 3 par hoon. Okay bas 1 minute.",delivery_service,Hindi-English,0,neutral
279,"Hello sir, naan Chennai Corporation tax division-la irundhu Prema pesuren. Unga property tax receipt ready. Download panna eppadi? Sir, chennaicorporation.gov.in-la login pannunga. Receipts section-la irukku. Okay seri, nandri.",genuine_service,Tamil-English,0,neutral
280,"Hello sir, I'm from Blinkit. Your grocery order is ready and will arrive in 12 minutes. Perfect, I'll be home. Thank you sir!",delivery_service,English,0,neutral
281,"Namaste sir, aapka Ola cab 3 minute mein aayega. Driver ka naam Ramesh, acr MH02 AB1234. Theek hai, main bahar aa raha hoon. Driver aapko call karegga agar nahi milta.",delivery_service,Hindi-English,0,neutral
282,"Your HDFC Bank NACH registration for your SIP of Rs 3,000 with Axis Mutual Fund is successfully registered. Auto-debit will start from 1st March.",hard_negative,English,1,slightly_suspicious
283,Unga Amazon Pay balance-la 250 rupees credit aayiruchu cashback-aa. Balance Amazon.in-la use pannalam.,hard_negative,Tamil-English,0,neutral
284,"Sir, aapka driving license renewal application approved ho gaya. DL aapke registered address par 15-20 working days mein pahunchega.",hard_negative,Hindi-English,1,slightly_suspicious
285,"Hello sir, this is from HDFC Securities. Your demat account statement for Q3 is ready. Can I access it online? Yes sir, log in to hdfcsec.com and navigate to Reports > Account Statement. Got it, thank you.",genuine_service,English,0,neutral
286,"Hello madam, NCDRC consumer helpline. Aapki consumer complaint ka hearing date fix ho gaya hai. Kab hai? 15 March, 11 AM, Delhi NCDRC bench. Theek hai, main aa jaaungi.",genuine_service,Hindi-English,0,neutral
287,"Hello sir, naan BHIM UPI helpline-la irundhu call pannuren. Unga transaction dispute resolved. Paisa account-ku vanthudha? Aama sir, 3 working days-la credit aagum. Nandri.",genuine_service,Tamil-English,0,neutral
288,"Your SIP of Rs 2,000 in Mirae Asset Large Cap Fund has been debited successfully. Units allotted: 3.456 at NAV Rs 578.90.",hard_negative,English,0,neutral
289,"Hello sir, I'm from a fintech startup offering 12% monthly returns on peer-to-peer lending. 12% monthly seems very look, high. Yes sir, we connect lenders with premium borrowers. Is there RBI basically, regulation for P2P lending? Yes sir, we're NBFC-P2P registered. Let me verify on RBI website before investing.",investment_fraud,English,1,slightly_suspicious
290,"Namaste sir, ek naye insurance product mein 1 lakh invest karo, 10 saal mein 5 lakh milenge. 5x return guaranteed hai? Haan sir, guaranteed hai. Guaranteed return insurance mein possible nahi. IRDAI registered hai? Process mein hai sir. Tab nahi lena.",insurance_fraud,Hindi-English,1,slightly_suspicious
291,"Hello sir, naan oru health app-la irundhu call pannuren. okay Blood test at home, 99 rupees. Seri, enna tests include? Sir, 50 tests. But personal details needed — blood group, medical history. Medical history share panna munnaadi company verify pannuvein. um...",survey_call,Tamil-English,1,slightly_suspicious
292,"Hello sir, you won the Reliance Industries 50th anniversary lucky draw! Prize is 3 lakh rupees! I never participated. Automatic selection from shareholders database sir. How to claim? Pay 15,000 stamp duty first. Pay to receive prize? Classic scam. Goodbye.",lottery_scam,English,2,scam
293,"Badhai ho sir! Aap Zomato lucky draw mein 1.5 lakh rupees jeete hain! Maine participate nahi kiya. Automatic eslection sir. Sirf 10,000 processing fee bhejo. Prize ke liey fee?? Scam hai.",lottery_scam,Hindi-English,2,scam
294,"Hello sir, naan Swigggy anniversary draw-la irundhu call pannuren. 2 lakh rupees jeetirukinga! Naan participatee pannalaye. Automatic sir. Just 8000 processing fee. Processing fee payan ketka prize kudukka? Scam dhaan.",lottery_scam,Tamil-English,2,scam
295,"Hello sir, this is Officer Rao from CBDT. We have a notice for you for undeclared income. I have declared all income. Sir, records show 8 lakh undeclared. Pay 60,000 now to settle. Official notices come via post not phone calls. Reporting this call.",tax_fraud,English,2,scam
296,"Namaste sir, Income Tax ne aapke against illegal income ka notice bhejna hai. Mere paas kuch nahi chhupa. Sir, 50,000 bhejo, notice cancel ho jayega. IT notices post se aate hain. Phone par settlement nahi hoti. Fraud.",tax_fraud,Hindi-English,2,scam
297,"Hello sir, naan customs officer Vikram pesuren. Unga name-la parcel irukku international. Enna irukku? Cash dollars irukku sir. Customs duty 12,000 pay pannunga. Cash parcel, phone-la customs duty? Scam dhaan idhu.",delivery_scam,Tamil-English,2,scam
298,"Hello sir, main ek online earn karne ka tarika bata raha hoon. Telegram channel join karo, daily 3,000 kamaao. Kya karna hoga? Crypto signals follow karo. Pehle 5,000 invest karo. Invest karne ke baad return guarantee nahi. Yeh fraud scheme lag rahi hai.",investment_fraud,Hindi-English,2,scam
299,"Hello madam, join our Telegram channel for stock tips. 300% profit in one mnoth guaranteed. That's not possible in regulated markets. Madam, inside information we have. Inside trading is illegal. And 300% is a red flag for a Ponzi scheme. Blocking.",investment_fraud,English,2,scam
300,"Sir, naan oru trading group-la irundhu call pannuren. Telegram-la tips irukku, monthly 200% profit. 200% monthly possible-aa? Insider info sir. Insider trading illegal. Ponzi scheme-nu theriyudhu. Block pannuvein.",investment_fraud,Tamil-English,2,scam
301,"Hello, this is Kevin from IT Helpdesk. Shalini from HR? Yes. Your email storage quota has reached 95%. I am calling to help you clear it. Easiest way is to archive emails older than 6 months. Should I walk you through it? Yes please.",it_support,English,0,neutral
302,"Good day, this is Ravi from IT Support. You raised a ticket about your laptop freezing? Yes, it keeps hanging during video calls. Got it. Can you tell me your device model and when the matter started? It's a Dell Latitude 5520. Started happening this Monday. Okay. First, kindly check if Windows updates are pending. Sometimes that causes lag. Let me check... yes, there are 3 pending updates. Please run them and restart. If it persists, raise another ticket and we'll escalate. Alright, thanks Ravi.",it_support,English,0,neutral
303,"Hello, this is Meera from the Helpdesk. Am I speaking with Arjun from accounts? Yes, that's me. Hi Arjun. Your VPN access request has been approved. I'm calling to walk you through setup. Oh great, I've been waiting for this. Sure. would you open the company portal and download the VPN client from the IT section. Done. It's downloading. Perfect. Once installed, use your employee ID and existing password to log in. That worked! Thank you so much.",it_support,English,0,neutral
304,"Hi, this is Nandini from IT. Are you the one having issues with the office printer? Yes, I am. It's an HP LaserJet and it's not responding to print commands. Okay. Have you restarted the printer? Yes, once. Alright. kindly check if it shows up under Devices and Printers on your computer. It's showing as offline. Right-tap it and select 'See what's printing', then click 'Printer' and uncheck 'Use Printer Offline'. Done! It's printing now. Thank you! Great. Let us know if the problem returns.",it_support,English,0,neutral
305,"Hello, this is Nandini from IT. Are you the one having issues with th office printer? Yes, I am. It's an HP LasreJet and it's not responding to print commands. Okay. Have you restarted the printer? Yes, once. Alright. kindly check if it shows up under Devices and Printers on your computer. It's showing as offline. Right-select it and select 'See what's printing', then click 'Printer' and uncheck 'Use Printer Offline'. Done! It's printing now. Thank you! Great. Let us know if the problem returns.",it_support,English,0,neutral
306,"Namaste sir, main HDFC Bank se Pooja bol rahi hoon. Aapke savings banking account ke baare mein call kar rahi hoon. Ji boliye. Sir, aapka minimum balance threshold alert trigger hua hai. Balance 25,000 se neeche hai. Haan, mujhe pata tha. Kal transfer karunga. Bilkul sir. Koi aur madad chahiye? Nahi, shukriya.",genuine_bank,Hindi-English,0,neutral
